time/total_timesteps,eval/mean_reward,eval/mean_ep_length,time/iterations,time/fps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/clip_fraction,train/n_updates,train/clip_range,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/explained_variance,train/value_loss,train/policy_gradient_loss
672000,-28.91468664354834,98.4,,,,,,0.11335921287536621,0.82275390625,3280,0.2,3.0034851901233197,0.0003,3.0691636,0.05309715121984482,0.932094894349575,0.5068954952526837,0.021243573649553583
673000,-26.57413864895134,129.2,,,,,,,,,,,,,,,,
673792,,,329,29,22812,-28.596727779999995,85.49,,,,,,,,,,,
674000,-28.953319106149138,116.6,,,,,,0.6303339600563049,0.875048828125,3290,0.2,3.0093454897403715,0.0003,4.1386976,0.05405054986476898,0.8013020008802414,1.5353766960091888,0.09897052096494008
675000,-26.156401950256985,143.0,,,,,,,,,,,,,,,,
675840,,,330,29,22884,-28.456475860000005,92.32,,,,,,,,,,,
676000,-29.167420598848548,110.4,,,,,,0.17585335671901703,0.824609375,3300,0.2,2.9753057062625885,0.0003,2.1211443,0.0547160804271698,0.8729741871356964,1.0380628229118884,0.046285259205615145
677000,-29.097891779906057,115.0,,,,,,,,,,,,,,,,
677888,,,331,29,22955,-28.01988447,99.36,,,,,,,,,,,
678000,-21.001976343755814,127.6,,,,,,0.2502742111682892,0.824560546875,3310,0.2,2.977573962509632,0.0003,3.2804294,0.05402612313628197,0.8790678158402443,0.98507488113828,0.03752591522352304
679000,-23.085452648609497,125.6,,,,,,,,,,,,,,,,
679936,,,332,29,23026,-26.884693350000006,104.79,,,,,,,,,,,
680000,-20.4053735565707,124.4,,,,,,0.7333692312240601,0.8259765625,3320,0.2,2.9750506967306136,0.0003,3.6280277,0.05480021610856056,0.7520978599786758,2.385379380825907,0.051327819674042985
681000,-17.86604865972622,126.4,,,,,,,,,,,,,,,,
681984,,,333,29,23094,-26.714263910000003,111.61,,,,,,,,,,,
682000,-12.013500926458073,142.6,,,,,,0.4642932415008545,0.839013671875,3330,0.2,2.949912874400616,0.0003,3.909367,0.05545373260974884,0.6950326561927795,1.9703215040266513,0.0764748453249922
683000,-10.663739245567559,155.2,,,,,,,,,,,,,,,,
684000,-21.794724324381967,139.2,,,,,,,,,,,,,,,,
684032,,,334,29,23176,-25.894927070000005,120.13,,,,,,,,,,,
685000,-13.666360797897505,142.6,,,,,,0.607996940612793,0.83896484375,3340,0.2,2.9299184158444405,0.0003,2.861641,0.05585739016532898,0.5854258239269257,2.691091690212488,0.10483653759001754
686000,-11.863695674769406,155.2,,,,,,,,,,,,,,,,
686080,,,335,29,23245,-24.43990761,121.86,,,,,,,,,,,
687000,-23.027167044691907,125.6,,,,,,0.2833572030067444,0.854345703125,3350,0.2,2.894359893351793,0.0003,3.8219805,0.05748286843299866,0.5176323652267456,2.959791382122785,0.11349237179092597
688000,-11.74852534900856,150.4,,,,,,,,,,,,,,,,
688128,,,336,29,23310,-23.2581792,127.98,,,,,,,,,,,
689000,-23.46382139576817,137.0,,,,,,0.22065910696983337,0.812158203125,3360,0.2,2.8567182198166847,0.0003,4.68818,0.05744434520602226,0.5678597986698151,1.7790679302066565,0.05577143358241301
690000,-12.544214648684829,146.6,,,,,,,,,,,,,,,,
690176,,,337,29,23376,-22.638913159999998,136.27,,,,,,,,,,,
691000,-12.793170731078135,159.2,,,,,,0.3347508907318115,0.805859375,3370,0.2,2.8443206496536733,0.0003,1.7386408,0.05860123783349991,0.6213764250278473,2.5960973970592023,0.0804213274270296
692000,-24.58432473447683,141.4,,,,,,,,,,,,,,,,
692224,,,338,29,23443,-20.801087799999994,142.76,,,,,,,,,,,
693000,-8.491233024545,161.2,,,,,,0.44450050592422485,0.80400390625,3380,0.2,2.8110899202525617,0.0003,1.4731942,0.059517331421375275,0.446042001247406,2.8433160497806966,0.06934440776822157
694000,-13.656293225930131,154.4,,,,,,,,,,,,,,,,
694272,,,339,29,23511,-19.43191193,147.86,,,,,,,,,,,
695000,-14.322604114057322,145.6,,,,,,0.40709251165390015,0.795849609375,3390,0.2,2.7728163838386535,0.0003,1.902464,0.06058580428361893,0.5667411088943481,2.1832819283008575,0.06550231776491273
696000,-10.453553911235213,153.4,,,,,,,,,,,,,,,,
696320,,,340,29,23581,-18.47661423,151.11,,,,,,,,,,,
697000,-8.148691261174827,145.2,,,,,,0.28368890285491943,0.805419921875,3400,0.2,2.7564964458346366,0.0003,2.2643259,0.06004217267036438,0.7176448702812195,1.6774139031767845,0.039451008627656846
698000,-0.9035580166379077,161.0,,,,,,,,,,,,,,,,
698368,,,341,29,23651,-18.57282723,150.81,,,,,,,,,,,
699000,-14.721446697784994,143.6,,,,,,0.7914147973060608,0.80830078125,3410,0.2,2.7686446733772754,0.0003,1.5132905,0.06051886826753616,0.6623164415359497,2.6793889621272684,0.06747756671975366
700000,-12.589135591132436,159.4,,,,,,,,,,,,,,,,
700416,,,342,29,23721,-19.21103939,149.33,,,,,,,,,,,
701000,-6.663980528621323,151.2,,,,,,0.33438122272491455,0.77587890625,3420,0.2,2.7567379847168922,0.0003,1.552801,0.060709431767463684,0.702998161315918,2.569832794647664,0.029161402926547453
702000,-21.601411451529565,133.0,,,,,,,,,,,,,,,,
702464,,,343,29,23787,-19.188838929999996,149.26,,,,,,,,,,,
703000,-24.424065475725,138.0,,,,,,0.6368077993392944,0.778759765625,3430,0.2,2.761532486975193,0.0003,1.5074825,0.06039553880691528,0.5978740453720093,3.0376245956867933,0.04282617827120703
704000,-19.099726304799695,151.4,,,,,,,,,,,,,,,,
704512,,,344,29,23856,-19.38970583,145.54,,,,,,,,,,,
705000,-21.103374989544683,135.2,,,,,,0.9472078084945679,0.793017578125,3440,0.2,2.758014126121998,0.0003,1.5446001,0.06062380596995354,0.5603221654891968,3.0596740894950925,0.05266536190756597
706000,-11.719295272290037,150.6,,,,,,,,,,,,,,,,
706560,,,345,29,23926,-20.86130046,140.92,,,,,,,,,,,
707000,-23.188876224102568,137.8,,,,,,0.3400173485279083,0.803369140625,3450,0.2,2.741766135394573,0.0003,1.779624,0.061111681163311005,0.7505954205989838,2.0280157138593493,0.03598651778593194
708000,-26.7296648712756,130.0,,,,,,,,,,,,,,,,
708608,,,346,29,23996,-22.489594670000002,137.74,,,,,,,,,,,
709000,-28.846463047897124,141.2,,,,,,0.32519567012786865,0.828955078125,3460,0.2,2.734616181254387,0.0003,1.3987303,0.06152653321623802,0.5896259844303131,2.4402770148590207,0.04202880417869892
710000,-25.920656640349627,127.2,,,,,,,,,,,,,,,,
710656,,,347,29,24061,-21.850614059999998,140.43,,,,,,,,,,,
711000,-22.723274029909227,110.0,,,,,,0.25951844453811646,0.802490234375,3470,0.2,2.709342984855175,0.0003,1.7427871,0.06256334483623505,0.40761518478393555,3.3969695155508814,0.0703118364297552
712000,-19.26265498477587,130.2,,,,,,,,,,,,,,,,
712704,,,348,29,24132,-22.236514790000005,135.15,,,,,,,,,,,
713000,-22.78266968286989,127.2,,,,,,0.7741242051124573,0.826513671875,3480,0.2,2.6769119560718537,0.0003,1.5846128,0.06351318955421448,0.7210032045841217,2.367050774767995,0.04843451818451285
714000,-28.336972127531045,105.4,,,,,,,,,,,,,,,,
714752,,,349,29,24200,-22.673683739999998,129.97,,,,,,,,,,,
715000,-21.082489338500455,126.6,,,,,,0.46963244676589966,0.803271484375,3490,0.2,2.6530488513410093,0.0003,1.4633048,0.06418987363576889,0.672958642244339,3.2572688637301326,0.04818411122541875
716000,-17.240496422952127,130.8,,,,,,,,,,,,,,,,
716800,,,350,29,24268,-23.143034720000006,130.73,,,,,,,,,,,
717000,-28.57056965458032,89.8,,,,,,0.33340251445770264,0.784033203125,3500,0.2,2.6363740786910057,0.0003,1.3334439,0.0647473931312561,0.7328238487243652,2.3849245672114194,0.03353332637634594
718000,-20.82736398641209,129.2,,,,,,,,,,,,,,,,
718848,,,351,29,24337,-23.1503906,128.58,,,,,,,,,,,
719000,-22.87553623173226,117.6,,,,,,0.20095182955265045,0.801513671875,3510,0.2,2.6221567317843437,0.0003,1.3629549,0.06471627950668335,0.745885968208313,1.9916993944905699,0.042111947911325845
720000,-23.361253963703348,117.6,,,,,,,,,,,,,,,,
720896,,,352,29,24407,-24.013970320000002,123.87,,,,,,,,,,,
721000,-22.61325964651478,115.8,,,,,,0.265369713306427,0.791064453125,3520,0.2,2.651082366704941,0.0003,1.7102792,0.06301777809858322,0.7481963038444519,1.7213471049908549,0.012615207021008245
722000,-28.587047801166044,116.6,,,,,,,,,,,,,,,,
722944,,,353,29,24476,-24.771632190000005,119.97,,,,,,,,,,,
723000,-28.34565519700409,105.6,,,,,,0.1980437934398651,0.829736328125,3530,0.2,2.6613342382013796,0.0003,1.5416653,0.06437759846448898,0.6783168315887451,2.445087410416454,0.078345959528815
724000,-24.75031848686631,115.4,,,,,,,,,,,,,,,,
724992,,,354,29,24542,-25.8642434,121.68,,,,,,,,,,,
725000,-22.799045694444793,103.6,,,,,,0.14140982925891876,0.816748046875,3540,0.2,2.631895076483488,0.0003,4.8782654,0.06459744274616241,0.7476281225681305,1.729533570818603,0.04369686326535884
726000,-28.533592450332073,119.6,,,,,,,,,,,,,,,,
727000,-22.856723234653327,121.4,,,,,,,,,,,,,,,,
727040,,,355,29,24621,-25.67340688,123.25,,,,,,,,,,,
728000,-28.43183635640016,114.0,,,,,,0.3662135601043701,0.8259765625,3550,0.2,2.6262431517243385,0.0003,1.3929112,0.06514156609773636,0.6162724494934082,2.734753648377955,0.05051231513498351
729000,-22.976645844221093,116.0,,,,,,,,,,,,,,,,
729088,,,356,29,24687,-25.027211840000003,122.55,,,,,,,,,,,
730000,-19.096007419946908,149.4,,,,,,0.36798742413520813,0.810498046875,3560,0.2,2.619134943932295,0.0003,1.9032652,0.06482160836458206,0.6697584092617035,2.534478649776429,0.057885576048283836
731000,-27.708566896005504,97.0,,,,,,,,,,,,,,,,
731136,,,357,29,24755,-24.97736732,127.3,,,,,,,,,,,
732000,-23.00824239809008,140.8,,,,,,0.37893760204315186,0.85146484375,3570,0.2,2.6101199448108674,0.0003,2.0240946,0.0663018673658371,0.5588462650775909,2.466993016190827,0.0762583937466843
733000,-17.172798528288695,145.6,,,,,,,,,,,,,,,,
733184,,,358,29,24824,-23.530674819999998,132.22,,,,,,,,,,,
734000,-14.62621261866443,143.4,,,,,,0.35727837681770325,0.830322265625,3580,0.2,2.565835223346949,0.0003,1.9903765,0.06760914623737335,0.5862521231174469,2.5298905721865594,0.0716454081761185
735000,-21.367992405845143,137.8,,,,,,,,,,,,,,,,
735232,,,359,29,24890,-22.525743549999998,136.49,,,,,,,,,,,
736000,-17.637727041461766,134.0,,,,,,0.23451590538024902,0.854150390625,3590,0.2,2.5382367998361586,0.0003,2.4162707,0.06801356375217438,0.5756713449954987,2.098096752539277,0.15008911900222302
737000,-17.619600681611338,138.8,,,,,,,,,,,,,,,,
737280,,,360,29,24959,-21.296099189999993,136.83,,,,,,,,,,,
738000,-24.89400354832178,127.0,,,,,,0.4142462909221649,0.782470703125,3600,0.2,2.5495252273976803,0.0003,1.7226175,0.06696376204490662,0.6894203126430511,2.2360457057133316,0.01846830540744122
739000,-22.9177687083391,141.8,,,,,,,,,,,,,,,,
739328,,,361,29,25028,-20.92345735,139.84,,,,,,,,,,,
740000,-24.508218344966007,128.0,,,,,,0.5913974046707153,0.799267578125,3610,0.2,2.571402984857559,0.0003,2.4993694,0.06670448184013367,0.5605187118053436,3.077052690181881,0.032409518340136854
741000,-22.592931599247823,118.6,,,,,,,,,,,,,,,,
741376,,,362,29,25095,-21.448371530000003,138.68,,,,,,,,,,,
742000,-10.29906776161879,158.8,,,,,,0.4266159236431122,0.830078125,3620,0.2,2.561518633365631,0.0003,1.8588018,0.06748442351818085,0.5932299792766571,2.699382762145251,0.08133110954368021
743000,-17.577819715643273,142.4,,,,,,,,,,,,,,,,
743424,,,363,29,25162,-20.26871357,141.2,,,,,,,,,,,
744000,-26.33144130658984,123.0,,,,,,0.12691515684127808,0.84921875,3630,0.2,2.5326278381049634,0.0003,2.546514,0.06876663863658905,0.48616498708724976,2.475920214690268,0.06639190184359904
745000,-24.974460664200887,133.8,,,,,,,,,,,,,,,,
745472,,,364,29,25228,-19.700549719999998,142.37,,,,,,,,,,,
746000,-22.366287233293406,129.4,,,,,,0.38706862926483154,0.811572265625,3640,0.2,2.500856786966324,0.0003,1.963531,0.070043183863163,0.5382241606712341,2.319152083620429,0.06054915356216952
747000,-17.614626461883745,125.8,,,,,,,,,,,,,,,,
747520,,,365,29,25295,-20.45767943,142.6,,,,,,,,,,,
748000,-26.97779522608762,118.6,,,,,,0.4693083167076111,0.80888671875,3650,0.2,2.4760757096111776,0.0003,1.8865603,0.0705542340874672,0.591751754283905,3.049528304580599,0.051170264941174534
749000,-13.453589974790521,147.8,,,,,,,,,,,,,,,,
749568,,,366,29,25366,-21.790919179999996,138.02,,,,,,,,,,,
750000,-21.012002485218545,131.6,,,,,,0.2246728092432022,0.83427734375,3660,0.2,2.4540977619588373,0.0003,2.1055877,0.07113926112651825,0.6191667914390564,2.5492547548376026,0.0764577394031221
751000,-28.308891951660918,117.0,,,,,,,,,,,,,,,,
751616,,,367,29,25433,-21.29017702,137.23,,,,,,,,,,,
752000,-20.0882283692692,123.2,,,,,,0.21235927939414978,0.84296875,3670,0.2,2.4362314343452454,0.0003,1.7803359,0.07155557721853256,0.6396541893482208,2.419888892536983,0.05563715216121636
753000,-26.94052369635756,139.0,,,,,,,,,,,,,,,,
753664,,,368,29,25502,-22.06215240000001,137.33,,,,,,,,,,,
754000,-22.9713766023453,129.0,,,,,,0.14264214038848877,0.82783203125,3680,0.2,2.4271385043859484,0.0003,1.618189,0.07194957137107849,0.6879340410232544,2.0004070818889885,0.07321247680811212
755000,-24.210006459438592,120.2,,,,,,,,,,,,,,,,
755712,,,369,29,25572,-22.918217329999997,133.43,,,,,,,,,,,
756000,-22.72364056076185,123.4,,,,,,0.35848528146743774,0.811083984375,3690,0.2,2.406514851003885,0.0003,1.5479863,0.07366237044334412,0.7010329067707062,2.690308724436909,0.06554303056182106
757000,-28.528249137706005,119.8,,,,,,,,,,,,,,,,
757760,,,370,29,25642,-24.200875749999994,126.29,,,,,,,,,,,
758000,-28.660711777261167,97.2,,,,,,0.3489904999732971,0.81806640625,3700,0.2,2.3610263310372828,0.0003,1.587101,0.07448148727416992,0.7169969081878662,2.4765849197283387,0.07379486030258704
759000,-26.061287355707464,128.4,,,,,,,,,,,,,,,,
759808,,,371,29,25711,-24.88382359,122.39,,,,,,,,,,,
760000,-28.55960377871306,106.6,,,,,,0.21265889704227448,0.797802734375,3710,0.2,2.3481806449592115,0.0003,1.2971882,0.07458056509494781,0.6121079325675964,2.649182116240263,0.02597278858302161
761000,-28.579654393933744,100.4,,,,,,,,,,,,,,,,
761856,,,372,29,25781,-25.442797730000002,119.95,,,,,,,,,,,
762000,-28.203389305382736,119.8,,,,,,0.10414258390665054,0.784130859375,3720,0.2,2.344144072383642,0.0003,1.1613506,0.07488790899515152,0.7241435647010803,1.6662684174720197,0.0389371978584677
763000,-28.626297161709953,89.4,,,,,,,,,,,,,,,,
763904,,,373,29,25850,-26.01012812,115.25,,,,,,,,,,,
764000,-23.068163453470333,123.8,,,,,,0.15004032850265503,0.80380859375,3730,0.2,2.3323139369487764,0.0003,1.7546184,0.07532306015491486,0.686983585357666,1.8228202927857637,0.04079214022640372
765000,-28.504373178286915,108.4,,,,,,,,,,,,,,,,
765952,,,374,29,25921,-26.729730760000006,111.77,,,,,,,,,,,
766000,-28.44607799777368,100.4,,,,,,0.06409215182065964,0.810546875,3740,0.2,2.320758943259716,0.0003,1.4813724,0.07526259124279022,0.7975157201290131,1.2366327304393052,0.04117985302582383
767000,-28.235599558937974,102.0,,,,,,,,,,,,,,,,
768000,-28.227664032360916,115.2,,,,,,,,,,,,,,,,
768000,,,375,29,26003,-26.87820371999999,111.38,,,,,,,,,,,
769000,-28.588981122326366,103.2,,,,,,0.14806059002876282,0.774658203125,3750,0.2,2.326331130415201,0.0003,1.2091177,0.07566535472869873,0.7777719050645828,1.6044816684909164,0.02557636350975372
770000,-28.26539984315241,101.8,,,,,,,,,,,,,,,,
770048,,,376,29,26069,-27.125400130000003,113.96,,,,,,,,,,,
771000,-21.112935041064702,141.6,,,,,,0.3526037335395813,0.81064453125,3760,0.2,2.3217699587345124,0.0003,1.2705966,0.07528078556060791,0.6374754309654236,2.1731937314383685,0.03465491177921649
772000,-25.29178847649564,126.0,,,,,,,,,,,,,,,,
772096,,,377,29,26140,-26.85302373,114.28,,,,,,,,,,,
773000,-23.01049073401009,127.8,,,,,,0.2184642106294632,0.809033203125,3770,0.2,2.3084016375243666,0.0003,1.4762931,0.07636141777038574,0.7264519929885864,1.91178184049204,0.04341630910057574
774000,-21.73379615315116,123.2,,,,,,,,,,,,,,,,
774144,,,378,29,26214,-26.68643992,113.22,,,,,,,,,,,
775000,-21.38318480221278,130.8,,,,,,0.123043954372406,0.7888671875,3780,0.2,2.294387889653444,0.0003,1.2752566,0.07647022604942322,0.7329834997653961,1.8884779172018171,0.043147369197686206
776000,-28.774934167874015,117.4,,,,,,,,,,,,,,,,
776192,,,379,29,26284,-26.279607720000005,112.04,,,,,,,,,,,
777000,-28.390561809529753,107.4,,,,,,0.09731995314359665,0.80009765625,3790,0.2,2.2957192577421663,0.0003,1.1754408,0.07632699608802795,0.688136875629425,1.9716365492437036,0.028340749998460524
778000,-24.277645459865745,115.0,,,,,,,,,,,,,,,,
778240,,,380,29,26352,-25.53664108,115.75,,,,,,,,,,,
779000,-25.559706905698114,116.6,,,,,,0.19564202427864075,0.800830078125,3800,0.2,2.3010070525109767,0.0003,1.4588821,0.07608078420162201,0.5689590573310852,2.700801673065871,0.044153104777797124
780000,-26.8321734134719,140.2,,,,,,,,,,,,,,,,
780288,,,381,29,26421,-25.047611559999996,115.94,,,,,,,,,,,
781000,-23.60093565234929,115.0,,,,,,0.4234579801559448,0.797119140625,3810,0.2,2.2974753722548487,0.0003,1.1901871,0.07674147188663483,0.634141206741333,2.7364324945025147,0.03245045467629097
782000,-28.217757054829416,115.6,,,,,,,,,,,,,,,,
782336,,,382,29,26489,-24.896538620000005,117.61,,,,,,,,,,,
783000,-28.446074921764374,95.8,,,,,,0.11610014736652374,0.796142578125,3820,0.2,2.279779264330864,0.0003,1.3460956,0.07681891322135925,0.6776874959468842,1.9481231179554015,0.039976152661256495
784000,-22.515444024225143,142.8,,,,,,,,,,,,,,,,
784384,,,383,29,26559,-24.5576053,118.29,,,,,,,,,,,
785000,-28.436640803763293,115.6,,,,,,0.2505921423435211,0.819580078125,3830,0.2,2.2877594120800495,0.0003,1.4275341,0.0770547091960907,0.5505695343017578,2.8896448756568134,0.07145132930600084
786000,-21.3087544564587,121.8,,,,,,,,,,,,,,,,
786432,,,384,29,26626,-23.73039022,122.7,,,,,,,,,,,
787000,-20.91721981901792,155.0,,,,,,0.45038649439811707,0.831201171875,3840,0.2,2.283471851050854,0.0003,1.7972412,0.07681061327457428,0.29773086309432983,3.443922741385177,0.042618942371336746
788000,-20.30874585537531,126.2,,,,,,,,,,,,,,,,
788480,,,385,29,26695,-22.66876997,125.65,,,,,,,,,,,
789000,-24.896007556680708,113.4,,,,,,0.2827295660972595,0.85908203125,3850,0.2,2.278964189440012,0.0003,2.1332161,0.07743415236473083,0.5183769762516022,2.617214623373002,0.08555828727257904
790000,-11.989542509161401,133.8,,,,,,,,,,,,,,,,
790528,,,386,29,26762,-23.119487870000004,126.39,,,,,,,,,,,
791000,-17.314632806422015,148.8,,,,,,0.07742666453123093,0.80791015625,3860,0.2,2.2764776088297367,0.0003,2.789916,0.07629885524511337,0.6071470677852631,2.334002093737945,0.03133790751453489
792000,-22.59873715933936,136.6,,,,,,,,,,,,,,,,
792576,,,387,29,26831,-21.947359059999993,130.64,,,,,,,,,,,
793000,-6.5122720338360525,159.0,,,,,,0.5980932712554932,0.83662109375,3870,0.2,2.291556641459465,0.0003,1.8301284,0.07710368186235428,0.5319251716136932,3.162982255127281,0.08970423926075455
794000,-17.41195133778956,133.4,,,,,,,,,,,,,,,,
794624,,,388,29,26899,-19.84951595,132.87,,,,,,,,,,,
795000,-6.056442203915504,157.4,,,,,,0.3438841700553894,0.87294921875,3880,0.2,2.262993574142456,0.0003,3.5182395,0.07841929793357849,0.13291966915130615,2.537669775588438,0.11244567841640674
796000,-22.368407153193402,128.0,,,,,,,,,,,,,,,,
796672,,,389,29,26966,-18.689862259999998,136.53,,,,,,,,,,,
797000,-27.799689324947394,128.2,,,,,,0.23482510447502136,0.857861328125,3890,0.2,2.230367074161768,0.0003,2.3464408,0.08016762137413025,0.4370688796043396,2.7424621731508525,0.12228559507639147
798000,-24.93560923701807,139.6,,,,,,,,,,,,,,,,
798720,,,390,29,27036,-19.34618385,137.26,,,,,,,,,,,
799000,-28.32531201979873,132.2,,,,,,0.17026463150978088,0.782470703125,3900,0.2,2.2063089698553084,0.0003,1.5166953,0.0794476568698883,0.6346314549446106,2.8649081238545477,0.031072694112663158
800000,-24.490116667417897,147.4,,,,,,,,,,,,,,,,
800768,,,391,29,27103,-19.984231040000004,139.94,,,,,,,,,,,
801000,-22.6254916228645,141.8,,,,,,0.25430309772491455,0.788232421875,3910,0.2,2.22321959733963,0.0003,1.2185332,0.07908780872821808,0.5592557489871979,2.835656710714102,0.02799655320995953
802000,-28.40534282671579,138.0,,,,,,,,,,,,,,,,
802816,,,392,29,27173,-20.442278449999996,140.07,,,,,,,,,,,
803000,-26.15493394691439,152.2,,,,,,0.2430897355079651,0.804736328125,3920,0.2,2.2241199523210526,0.0003,1.2506979,0.07937362790107727,0.6123238205909729,2.5398207779973747,0.03748800442845095
804000,-14.461537863204285,144.8,,,,,,,,,,,,,,,,
804864,,,393,29,27242,-20.46450359,138.57,,,,,,,,,,,
805000,-24.06359252813636,135.8,,,,,,0.38317644596099854,0.81357421875,3930,0.2,2.213513422757387,0.0003,1.8225348,0.07974061369895935,0.6101715564727783,2.32440573554486,0.058704284735722465
806000,-27.851470007610622,118.6,,,,,,,,,,,,,,,,
806912,,,394,29,27308,-21.767545579999997,139.47,,,,,,,,,,,
807000,-22.968092236494705,142.2,,,,,,0.08556921780109406,0.7990234375,3940,0.2,2.216399834305048,0.0003,1.4422908,0.07888102531433105,0.7041850388050079,1.838432597834617,0.035486636191490104
808000,-28.1215785641798,122.6,,,,,,,,,,,,,,,,
808960,,,395,29,27376,-24.079670059999998,137.16,,,,,,,,,,,
809000,-18.24477372019974,147.4,,,,,,0.05641663819551468,0.78359375,3950,0.2,2.241412863135338,0.0003,1.3050375,0.0775066465139389,0.7573250830173492,1.528754753805697,0.015732196014141664
810000,-24.062029717340558,151.8,,,,,,,,,,,,,,,,
811000,-14.099484805553221,147.4,,,,,,,,,,,,,,,,
811008,,,396,29,27461,-24.80594584,137.8,,,,,,,,,,,
812000,-20.79713466465182,146.2,,,,,,0.15126845240592957,0.7998046875,3960,0.2,2.2693127155303956,0.0003,1.3935878,0.07727506756782532,0.6790093183517456,1.990232479479164,0.04115304346196354
813000,-6.54949076159537,152.4,,,,,,,,,,,,,,,,
813056,,,397,29,27529,-23.799290440000004,137.8,,,,,,,,,,,
814000,-16.93226066000716,137.4,,,,,,0.19991609454154968,0.85263671875,3970,0.2,2.267189334332943,0.0003,2.0498,0.07740019261837006,0.6113736033439636,2.1379313544370233,0.06837001376552507
815000,-17.26444526193518,142.8,,,,,,,,,,,,,,,,
815104,,,398,29,27598,-22.891187950000003,137.17,,,,,,,,,,,
816000,-23.601052434519808,142.8,,,,,,0.2926193177700043,0.81357421875,3980,0.2,2.2634105131030084,0.0003,1.4901562,0.0781155526638031,0.509292334318161,2.9144320796243846,0.05710171080427244
817000,-9.984548641112633,159.2,,,,,,,,,,,,,,,,
817152,,,399,29,27667,-22.36356879,139.9,,,,,,,,,,,
818000,-22.816229693410424,143.0,,,,,,0.24868285655975342,0.778759765625,3990,0.2,2.262049140036106,0.0003,2.1147847,0.07726136595010757,0.633543998003006,2.279484946001321,0.015094333028537221
819000,-19.76839167779126,151.2,,,,,,,,,,,,,,,,
819200,,,400,29,27737,-21.419932420000006,138.58,,,,,,,,,,,
820000,-22.622590405950177,128.2,,,,,,0.12455906718969345,0.81025390625,4000,0.2,2.2695734329521655,0.0003,1.56195,0.07790903747081757,0.5963912010192871,2.5662480098195375,0.050896828187978825
821000,-20.122802259224407,138.2,,,,,,,,,,,,,,,,
821248,,,401,29,27806,-21.425184060000003,135.68,,,,,,,,,,,
822000,-7.4201151597510036,152.4,,,,,,0.3148110806941986,0.81708984375,4010,0.2,2.2534901537001133,0.0003,1.3867137,0.07818952202796936,0.7019211947917938,2.007979958783835,0.05384244742162991
823000,-17.059706705730786,136.2,,,,,,,,,,,,,,,,
823296,,,402,29,27875,-21.00310819,137.32,,,,,,,,,,,
824000,-17.464097283617594,143.6,,,,,,0.34306439757347107,0.791162109375,4020,0.2,2.270093446969986,0.0003,1.9438977,0.07692362368106842,0.6243778467178345,2.915062098484486,0.023042356155929155
825000,-21.379220482199162,155.2,,,,,,,,,,,,,,,,
825344,,,403,29,27945,-21.40216904,136.23,,,,,,,,,,,
826000,-17.39989797888338,140.2,,,,,,0.0386556014418602,0.799462890625,4030,0.2,2.2819321267306805,0.0003,1.3205914,0.07659278064966202,0.7036997675895691,2.0440153782255948,0.04079906297265552
827000,-11.83232197025718,147.8,,,,,,,,,,,,,,,,
827392,,,404,29,28016,-22.14289518,134.06,,,,,,,,,,,
828000,-18.498800018915063,135.2,,,,,,0.3046201169490814,0.823388671875,4040,0.2,2.2858594588935377,0.0003,1.3453574,0.07710785418748856,0.6552785336971283,2.7888691232539715,0.04134981584211346
829000,-14.880440247317164,152.6,,,,,,,,,,,,,,,,
829440,,,405,29,28084,-21.55169656,135.89,,,,,,,,,,,
830000,-14.774358111705078,159.4,,,,,,0.25199636816978455,0.810498046875,4050,0.2,2.280023945122957,0.0003,1.5050683,0.07696229219436646,0.4972072243690491,3.0181492001749577,0.04794210587424459
831000,-11.784264473704388,156.6,,,,,,,,,,,,,,,,
831488,,,406,29,28154,-22.13432156,133.75,,,,,,,,,,,
832000,-17.07960200173984,152.8,,,,,,0.2419678121805191,0.824658203125,4060,0.2,2.2815574273467063,0.0003,1.7364771,0.07687374204397202,0.5590430200099945,2.923123972676694,0.06390294378215913
833000,-4.009539479039813,161.0,,,,,,,,,,,,,,,,
833536,,,407,29,28223,-21.229382909999998,136.11,,,,,,,,,,,
834000,-11.03428446313119,159.6,,,,,,0.3174225389957428,0.827978515625,4070,0.2,2.28193191960454,0.0003,1.7535868,0.07725790143013,0.3552069067955017,2.8621742395218464,0.0725515644880943
835000,-11.773075312589935,135.2,,,,,,,,,,,,,,,,
835584,,,408,29,28290,-19.33781312,139.31,,,,,,,,,,,
836000,-17.231176119442534,150.4,,,,,,0.16419950127601624,0.83798828125,4080,0.2,2.2657364942133427,0.0003,1.6071354,0.07792553305625916,0.47620630264282227,2.118580260872841,0.07214001786487642
837000,-11.761376982306682,156.0,,,,,,,,,,,,,,,,
837632,,,409,29,28358,-18.65321629,142.18,,,,,,,,,,,
838000,-7.578861623270131,150.2,,,,,,0.1738804131746292,0.807177734375,4090,0.2,2.258873101323843,0.0003,1.6421441,0.07796904444694519,0.6440063118934631,2.0712963503785433,0.02799818912462797
839000,-1.3988971034363202,161.2,,,,,,,,,,,,,,,,
839680,,,410,29,28427,-16.73278404,143.95,,,,,,,,,,,
840000,-11.464131702621671,153.2,,,,,,0.2866221070289612,0.799951171875,4100,0.2,2.256855722516775,0.0003,1.9055085,0.07834301888942719,0.5163422524929047,2.427000752603635,0.048747536772862074
